 6441.950   0.997517
 6442.000   0.997511
 6442.050   0.997504
 6442.100   0.997496
 6442.150   0.997488
 6442.200   0.997478
 6442.250   0.997466
 6442.300   0.997453
 6442.350   0.997436
 6442.400   0.997415
 6442.450   0.997388
 6442.500   0.997352
 6442.550   0.997301
 6442.600   0.997224
 6442.650   0.997098
 6442.700   0.996855
 6442.750   0.996582
 6442.800   0.996553
 6442.850   0.996513
 6442.900   0.992711
 6442.950   0.985480
 6443.000   0.991119
 6443.050   0.996588
 6443.100   0.997354
 6443.150   0.997376
 6443.200   0.997393
 6443.250   0.997405
 6443.300   0.997414
 6443.350   0.997421
 6443.400   0.997426
 6443.450   0.997429
 6443.500   0.997432
 6443.550   0.997434
 6443.600   0.997435
 6443.650   0.997436
 6443.700   0.997436
 6443.750   0.997436
 6443.800   0.997436
 6443.850   0.997458
 6443.900   0.997455
 6443.950   0.997452
 6444.000   0.997450
 6444.050   0.997447
 6444.100   0.997455
 6444.150   0.997452
 6444.200   0.997448
 6444.250   0.997427
 6444.300   0.997287
 6444.350   0.997143
 6444.400   0.997315
 6444.450   0.997437
 6444.500   0.997434
 6444.550   0.997432
 6444.600   0.997429
 6444.650   0.997426
 6444.700   0.997424
 6444.750   0.997421
 6444.800   0.997418
 6444.850   0.997414
 6444.900   0.997400
 6444.950   0.997259
 6445.000   0.996848
 6445.050   0.996949
 6445.100   0.997395
 6445.150   0.997358
 6445.200   0.996925
 6445.250   0.995673
 6445.300   0.996002
 6445.350   0.997131
 6445.400   0.997387
 6445.450   0.997385
 6445.500   0.997382
 6445.550   0.997379
 6445.600   0.997376
 6445.650   0.997374
 6445.700   0.997371
 6445.750   0.997368
 6445.800   0.997366
 6445.850   0.997363
 6445.900   0.997360
 6445.950   0.997357
 6446.000   0.997354
 6446.050   0.997351
 6446.100   0.997348
 6446.150   0.997344
 6446.200   0.997339
 6446.250   0.997314
 6446.300   0.996306
 6446.350   0.985418
 6446.400   0.970716
 6446.450   0.985412
 6446.500   0.996294
 6446.550   0.997324
 6446.600   0.997321
 6446.650   0.997318
 6446.700   0.997315
 6446.750   0.997312
 6446.800   0.997308
 6446.850   0.997305
 6446.900   0.997301
 6446.950   0.997297
 6447.000   0.997292
 6447.050   0.997286
 6447.100   0.997278
 6447.150   0.997264
 6447.200   0.997229
 6447.250   0.997096
 6447.300   0.996757
 6447.350   0.996587
 6447.400   0.996904
 6447.450   0.997159
 6447.500   0.997230
 6447.550   0.997247
 6447.600   0.997253
 6447.650   0.997254
 6447.700   0.997254
 6447.750   0.997253
 6447.800   0.997251
 6447.850   0.997253
 6447.900   0.997250
