waveobs	flux	err
654.439	0.974612213374	0.0
654.44	0.974574833918	0.0
654.441	0.974532349835	0.0
654.442	0.974486680295	0.0
654.443	0.974439588389	0.0
654.444	0.974392357343	0.0
654.445	0.974345723531	0.0
654.446	0.974300015026	0.0
654.447	0.974255331531	0.0
654.448	0.974211672011	0.0
654.449	0.974169001821	0.0
654.45	0.97412727946	0.0
654.451	0.974086464418	0.0
654.452	0.974046519237	0.0
654.453	0.97400740967	0.0
654.454	0.973969104087	0.0
654.455	0.973931573583	0.0
654.456	0.973894792065	0.0
654.457	0.973858735994	0.0
654.458	0.973823384227	0.0
654.459	0.973788717724	0.0
654.46	0.973754718995	0.0
654.461	0.973721372017	0.0
654.462	0.973688662453	0.0
654.463	0.973656577546	0.0
654.464	0.973625106005	0.0
654.465	0.973594237902	0.0
654.466	0.973563964323	0.0
654.467	0.97353427719	0.0
654.468	0.973505169549	0.0
654.469	0.9734766356	0.0
654.47	0.973448670601	0.0
654.471	0.973421270892	0.0
654.472	0.973394433649	0.0
654.473	0.973368156598	0.0
654.474	0.973342438375	0.0
654.475	0.973317278644	0.0
654.476	0.973292678023	0.0
654.477	0.973268638186	0.0
654.478	0.973245161707	0.0
654.479	0.973222251686	0.0
654.48	0.973199912146	0.0
654.481	0.973178148265	0.0
654.482	0.973156966329	0.0
654.483	0.973136373863	0.0
654.484	0.973116379585	0.0
654.485	0.973096993105	0.0
654.486	0.973078225233	0.0
654.487	0.973060088335	0.0
654.488	0.973042596423	0.0
654.489	0.973025765357	0.0
654.49	0.973009612953	0.0
654.491	0.972994158816	0.0
654.492	0.972979424614	0.0
654.493	0.972965434687	0.0
654.494	0.972952216424	0.0
654.495	0.972939800677	0.0
654.496	0.972928222268	0.0
654.497	0.97291752017	0.0
654.498	0.972907737991	0.0
654.499	0.972898925287	0.0
654.5	0.972891138708	0.0
654.501	0.972884443028	0.0
654.502	0.972878912374	0.0
654.503	0.972874633129	0.0
654.504	0.972871713078	0.0
654.505	0.972870287975	0.0
654.506	0.972870510636	0.0
654.507	0.972872540805	0.0
654.508	0.97287657861	0.0
654.509	0.972882942615	0.0
654.51	0.972892104326	0.0
654.511	0.972904723773	0.0
654.512	0.972921738712	0.0
654.513	0.972944446847	0.0
654.514	0.972974366373	0.0
654.515	0.973012606746	0.0
654.516	0.973058686932	0.0
654.517	0.973109337228	0.0
654.518	0.973158365097	0.0
654.519	0.973198329902	0.0
654.52	0.973223408312	0.0
654.521	0.973231637358	0.0
654.522	0.973225063248	0.0
654.523	0.973207969981	0.0
654.524	0.973184695383	0.0
654.525	0.973158359379	0.0
654.526	0.973130706388	0.0
654.527	0.973102524137	0.0
654.528	0.973074106762	0.0
654.529	0.97304554689	0.0
654.53	0.973016869482	0.0
654.531	0.972988080004	0.0
654.532	0.972959178652	0.0
654.533	0.972930163933	0.0
654.534	0.972901033574	0.0
654.535	0.972871784822	0.0
654.536	0.972842414424	0.0
654.537	0.972812918609	0.0
654.538	0.972783293097	0.0
654.539	0.972753533058	0.0
654.54	0.972723633101	0.0
654.541	0.972693587279	0.0
654.542	0.972663388902	0.0
654.543	0.972633030459	0.0
654.544	0.972602503765	0.0
654.545	0.972571799824	0.0
654.546	0.972540908619	0.0
654.547	0.972509819048	0.0
654.548	0.972478518746	0.0
654.549	0.972446993807	0.0
654.55	0.97241522853	0.0
654.551	0.972383205134	0.0
654.552	0.97235090339	0.0
654.553	0.97231830034	0.0
654.554	0.972285369888	0.0
654.555	0.972252082031	0.0
654.556	0.972218402049	0.0
654.557	0.972184289575	0.0
654.558	0.972149697278	0.0
654.559	0.97211456942	0.0
654.56	0.972078840166	0.0
654.561	0.972042430661	0.0
654.562	0.972005245387	0.0
654.563	0.971967167436	0.0
654.564	0.971928051562	0.0
654.565	0.971887714575	0.0
654.566	0.971845921602	0.0
654.567	0.971802364721	0.0
654.568	0.971756628156	0.0
654.569	0.971708103399	0.0
654.57	0.971655654451	0.0
654.571	0.97159601162	0.0
654.572	0.971516865446	0.0
654.573	0.9713751374	0.0
654.574	0.971056920268	0.0
654.575	0.970360523879	0.0
654.576	0.969072121982	0.0
654.577	0.967084658448	0.0
654.578	0.964416732892	0.0
654.579	0.961145112659	0.0
654.58	0.957355190296	0.0
654.581	0.953131347061	0.0
654.582	0.948561940557	0.0
654.583	0.943749018378	0.0
654.584	0.938827464956	0.0
654.585	0.933987008675	0.0
654.586	0.929448170422	0.0
654.587	0.925365353134	0.0
654.588	0.921758449281	0.0
654.589	0.918555082845	0.0
654.59	0.915667998224	0.0
654.591	0.913030553198	0.0
654.592	0.910597774872	0.0
654.593	0.908339028444	0.0
654.594	0.906232318156	0.0
654.595	0.904261015544	0.0
654.596	0.902412028811	0.0
654.597	0.900674736632	0.0
654.598	0.899040362455	0.0
654.599	0.89750157552	0.0
654.6	0.896052174933	0.0
654.601	0.894686857318	0.0
654.602	0.893401052112	0.0
654.603	0.89219076328	0.0
654.604	0.891052453194	0.0
654.605	0.889983012319	0.0
654.606	0.88897970868	0.0
654.607	0.888040127563	0.0
654.608	0.88716214001	0.0
654.609	0.886343849841	0.0
654.61	0.885583527201	0.0
654.611	0.884879628467	0.0
654.612	0.884230794921	0.0
654.613	0.883635824951	0.0
654.614	0.88309366597	0.0
654.615	0.882603393235	0.0
654.616	0.882164169245	0.0
654.617	0.881775254197	0.0
654.618	0.881436020495	0.0
654.619	0.881145943483	0.0
654.62	0.880904597883	0.0
654.621	0.880711651557	0.0
654.622	0.880566838466	0.0
654.623	0.880469954532	0.0
654.624	0.880420881318	0.0
654.625	0.880419588662	0.0
654.626	0.880466131712	0.0
654.627	0.880560655858	0.0
654.628	0.880703378735	0.0
654.629	0.880894565366	0.0
654.63	0.881134516217	0.0
654.631	0.881423415927	0.0
654.632	0.881761113982	0.0
654.633	0.882147163783	0.0
654.634	0.882581280596	0.0
654.635	0.883064151237	0.0
654.636	0.883597911738	0.0
654.637	0.884185548365	0.0
654.638	0.884829771185	0.0
654.639	0.885532494373	0.0
654.64	0.886295119917	0.0
654.641	0.887119017983	0.0
654.642	0.88800582639	0.0
654.643	0.888957548484	0.0
654.644	0.889976552854	0.0
654.645	0.89106558483	0.0
654.646	0.892227812151	0.0
654.647	0.893466866285	0.0
654.648	0.894786878833	0.0
654.649	0.896192566023	0.0
654.65	0.897689387396	0.0
654.651	0.899283753131	0.0
654.652	0.900983288323	0.0
654.653	0.902797121124	0.0
654.654	0.904736268027	0.0
654.655	0.906814407588	0.0
654.656	0.909049051855	0.0
654.657	0.911463548352	0.0
654.658	0.91409102978	0.0
654.659	0.916981749791	0.0
654.66	0.920212161425	0.0
654.661	0.923878876482	0.0
654.662	0.928043745518	0.0
654.663	0.932645297543	0.0
654.664	0.937487772579	0.0
654.665	0.942344443224	0.0
654.666	0.94704102976	0.0
654.667	0.951455985382	0.0
654.668	0.955494212494	0.0
654.669	0.959070994573	0.0
654.67	0.962104171196	0.0
654.671	0.964512204021	0.0
654.672	0.966233913255	0.0
654.673	0.967287042546	0.0
654.674	0.967814042158	0.0
654.675	0.968026343708	0.0
654.676	0.968095155933	0.0
654.677	0.968110372749	0.0
654.678	0.968106721092	0.0
654.679	0.968095506243	0.0
654.68	0.968080342267	0.0
654.681	0.968062563598	0.0
654.682	0.968042813882	0.0
654.683	0.968021492757	0.0
654.684	0.967998885643	0.0
654.685	0.967975209235	0.0
654.686	0.967950633295	0.0
654.687	0.967925293403	0.0
654.688	0.967899299627	0.0
654.689	0.967872742626	0.0
654.69	0.967845697945	0.0
654.691	0.967818229369	0.0
654.692	0.967790391466	0.0
654.693	0.967762231162	0.0
654.694	0.967733789135	0.0
654.695	0.967705101054	0.0
654.696	0.967676198495	0.0
654.697	0.96764710974	0.0
654.698	0.967617860491	0.0
654.699	0.967588474278	0.0
654.7	0.967558972845	0.0
654.701	0.967529376577	0.0
654.702	0.967499704813	0.0
654.703	0.967469975775	0.0
654.704	0.967440203968	0.0
654.705	0.967410382756	0.0
654.706	0.967380397641	0.0
654.707	0.96734968534	0.0
654.708	0.967316195357	0.0
654.709	0.96727405765	0.0
654.71	0.967210162831	0.0
654.711	0.967102309953	0.0
654.712	0.966923648916	0.0
654.713	0.966655123192	0.0
654.714	0.96629929848	0.0
654.715	0.96588430184	0.0
654.716	0.965452921336	0.0
654.717	0.965044003211	0.0
654.718	0.964679256062	0.0
654.719	0.964362429878	0.0
654.72	0.964086722599	0.0
654.721	0.963842309817	0.0
654.722	0.963620178244	0.0
654.723	0.963413446792	0.0
654.724	0.963217870525	0.0
654.725	0.963031590212	0.0
654.726	0.962854092116	0.0
654.727	0.962685146095	0.0
654.728	0.962524342984	0.0
654.729	0.962371114896	0.0
654.73	0.962224870622	0.0
654.731	0.962085075097	0.0
654.732	0.961951263436	0.0
654.733	0.961823027387	0.0
654.734	0.961700009294	0.0
654.735	0.961581927442	0.0
654.736	0.961468578782	0.0
654.737	0.961359777494	0.0
654.738	0.961255335424	0.0
654.739	0.961155077805	0.0
654.74	0.961058849017	0.0
654.741	0.960966510874	0.0
654.742	0.960877938624	0.0
654.743	0.960793019593	0.0
654.744	0.960711653592	0.0
654.745	0.960633751813	0.0
654.746	0.960559235625	0.0
654.747	0.960488035935	0.0
654.748	0.96042009111	0.0
654.749	0.960355345034	0.0
654.75	0.960293748617	0.0
654.751	0.960235260007	0.0
654.752	0.960179843724	0.0
654.753	0.96012747077	0.0
654.754	0.960078117661	0.0
654.755	0.960031764313	0.0
654.756	0.959988395377	0.0
654.757	0.959948001308	0.0
654.758	0.959910577964	0.0
654.759	0.959876126638	0.0
654.76	0.95984465385	0.0
654.761	0.959816169897	0.0
654.762	0.959790688926	0.0
654.763	0.959768230584	0.0
654.764	0.959748820375	0.0
654.765	0.959732489719	0.0
654.766	0.95971927654	0.0
654.767	0.959709224418	0.0
654.768	0.959702381463	0.0
654.769	0.959698802827	0.0
654.77	0.959698551984	0.0
654.771	0.959701700923	0.0
654.772	0.959708331446	0.0
654.773	0.959718535412	0.0
654.774	0.959732413578	0.0
654.775	0.959750078139	0.0
654.776	0.959771655663	0.0
654.777	0.959797288681	0.0
654.778	0.959827138094	0.0
654.779	0.959861385597	0.0
654.78	0.959900229172	0.0
654.781	0.959943836878	0.0
654.782	0.959992160647	0.0
654.783	0.960044582124	0.0
654.784	0.960099396608	0.0
654.785	0.960153100823	0.0
654.786	0.960200167519	0.0
654.787	0.960234323825	0.0
654.788	0.960251506945	0.0
654.789	0.960253070751	0.0
654.79	0.960246874337	0.0
654.791	0.960245061413	0.0
654.792	0.960259905906	0.0
654.793	0.960300600057	0.0
654.794	0.960372916388	0.0
654.795	0.960481324531	0.0
654.796	0.960631453162	0.0
654.797	0.960830282423	0.0
654.798	0.961081796377	0.0
654.799	0.961378437456	0.0
654.8	0.961694184457	0.0
654.801	0.961987702455	0.0
654.802	0.962217433294	0.0
654.803	0.962359623851	0.0
654.804	0.962416516455	0.0
654.805	0.962409756019	0.0
654.806	0.96236593613	0.0
654.807	0.962305434091	0.0
654.808	0.962239557663	0.0
654.809	0.962173083097	0.0
654.81	0.962107562608	0.0
654.811	0.962043360742	0.0
654.812	0.961980504918	0.0
654.813	0.961918950519	0.0
654.814	0.961858645234	0.0
654.815	0.961799540752	0.0
654.816	0.96174159389	0.0
654.817	0.961684766332	0.0
654.818	0.961629023721	0.0
654.819	0.961574334721	0.0
654.82	0.96152067134	0.0
654.821	0.961468008865	0.0
654.822	0.961416325399	0.0
654.823	0.961365601744	0.0
654.824	0.961315821027	0.0
654.825	0.961266967978	0.0
654.826	0.961219029139	0.0
654.827	0.961171993118	0.0
654.828	0.96112585042	0.0
654.829	0.961080593374	0.0
654.83	0.961036216078	0.0
654.831	0.960992713951	0.0
654.832	0.960950083534	0.0
654.833	0.960908322951	0.0
654.834	0.960867432	0.0
654.835	0.960827412061	0.0
654.836	0.960788266265	0.0
654.837	0.960749999261	0.0
654.838	0.960712616656	0.0
654.839	0.96067612562	0.0
654.84	0.960640535239	0.0
654.841	0.96060585645	0.0
654.842	0.960572102218	0.0
654.843	0.960539287572	0.0
654.844	0.960507429232	0.0
654.845	0.960476545913	0.0
654.846	0.960446659055	0.0
654.847	0.960417793071	0.0
654.848	0.960389975534	0.0
654.849	0.960363237626	0.0
654.85	0.96033761412	0.0
654.851	0.960313143277	0.0
654.852	0.960289868072	0.0
654.853	0.96026783712	0.0
654.854	0.96024710533	0.0
654.855	0.960227735112	0.0
654.856	0.960209797386	0.0
654.857	0.960193372275	0.0
654.858	0.960178551442	0.0
654.859	0.960165440947	0.0
654.86	0.960154164235	0.0
654.861	0.960144866433	0.0
654.862	0.960137720144	0.0
654.863	0.960132932271	0.0
654.864	0.960130754479	0.0
654.865	0.960131501168	0.0
654.866	0.960135576959	0.0
654.867	0.960143526382	0.0
654.868	0.960156135605	0.0
654.869	0.960174587534	0.0
654.87	0.960200560168	0.0
654.871	0.960236174652	0.0
654.872	0.960283603763	0.0
654.873	0.960343823602	0.0
654.874	0.96041465392	0.0
654.875	0.9604893427	0.0
654.876	0.960557364244	0.0
654.877	0.960607885184	0.0
654.878	0.960634067305	0.0
654.879	0.960635374419	0.0
654.88	0.960616538614	0.0
654.881	0.960584393852	0.0
654.882	0.96054495277	0.0
654.883	0.960502138888	0.0
654.884	0.960457969623	0.0
654.885	0.960413288999	0.0
654.886	0.960368400183	0.0
654.887	0.960323409309	0.0
654.888	0.960278349969	0.0
654.889	0.96023322884	0.0
654.89	0.960188046548	0.0
654.891	0.960142803047	0.0
654.892	0.96009749825	0.0
654.893	0.96005213206	0.0
654.894	0.960006704361	0.0
654.895	0.959961215045	0.0
654.896	0.959915664035	0.0
654.897	0.959870051249	0.0
654.898	0.959824376587	0.0
654.899	0.95977863994	0.0
654.9	0.959732841181	0.0
654.901	0.959686980177	0.0
654.902	0.959641056826	0.0
654.903	0.959595071035	0.0
654.904	0.959549022694	0.0
654.905	0.959502911681	0.0
654.906	0.959456737861	0.0
654.907	0.959410501086	0.0
654.908	0.959364201221	0.0
654.909	0.959317838156	0.0
654.91	0.959271411775	0.0
654.911	0.959224921944	0.0
654.912	0.95917836852	0.0
654.913	0.959131751341	0.0
654.914	0.959085070241	0.0
654.915	0.95903832509	0.0
654.916	0.958991515762	0.0
654.917	0.958944642113	0.0
654.918	0.958897703986	0.0
654.919	0.958850701211	0.0
654.92	0.958803633604	0.0
654.921	0.958756501	0.0
654.922	0.958709303256	0.0
654.923	0.958662040219	0.0
654.924	0.958614711719	0.0
654.925	0.958567317576	0.0
654.926	0.958519857588	0.0
654.927	0.958472331548	0.0
654.928	0.958424739296	0.0
654.929	0.958377080665	0.0
654.93	0.958329355466	0.0
654.931	0.958281563498	0.0
654.932	0.958233704543	0.0
654.933	0.958185778368	0.0
654.934	0.958137784761	0.0
654.935	0.958089723526	0.0
654.936	0.958041594447	0.0
654.937	0.957993397291	0.0
654.938	0.957945131801	0.0
654.939	0.957896797692	0.0
654.94	0.957848394624	0.0
654.941	0.957799921956	0.0
654.942	0.957751378047	0.0
654.943	0.957702760758	0.0
654.944	0.957654069281	0.0
654.945	0.957605303774	0.0
654.946	0.957556464282	0.0
654.947	0.957507550404	0.0
654.948	0.957458561439	0.0
654.949	0.957409496612	0.0
654.95	0.957360353417	0.0
654.951	0.957311121374	0.0
654.952	0.957261763744	0.0
654.953	0.957212173803	0.0
654.954	0.957162098201	0.0
654.955	0.957111056448	0.0
654.956	0.957058347929	0.0
654.957	0.957003252753	0.0
654.958	0.956945408783	0.0
654.959	0.956885135775	0.0
654.96	0.956823415398	0.0
654.961	0.956761480286	0.0
654.962	0.956700308111	0.0
654.963	0.956640367193	0.0
654.964	0.956581691283	0.0
654.965	0.956524081248	0.0
654.966	0.956467263393	0.0
654.967	0.956411012897	0.0
654.968	0.956355188405	0.0
654.969	0.956299701684	0.0
654.97	0.956244491536	0.0
654.971	0.956189512191	0.0
654.972	0.956134727724	0.0
654.973	0.956080107934	0.0
654.974	0.956025617402	0.0
654.975	0.955971165222	0.0
654.976	0.95591643587	0.0
654.977	0.955860470513	0.0
654.978	0.955801038476	0.0
654.979	0.955734531454	0.0
654.98	0.955657504678	0.0
654.981	0.95556951059	0.0
654.982	0.955474477166	0.0
654.983	0.955378565309	0.0
654.984	0.955286429186	0.0
654.985	0.955199391314	0.0
654.986	0.955116164333	0.0
654.987	0.955034142685	0.0
654.988	0.954949863077	0.0
654.989	0.954859004553	0.0
654.99	0.954756975958	0.0
654.991	0.954640509207	0.0
654.992	0.954509483091	0.0
654.993	0.954367502243	0.0
654.994	0.9542205301	0.0
654.995	0.954074525244	0.0
654.996	0.953933684672	0.0
654.997	0.953800036302	0.0
654.998	0.953673966162	0.0
654.999	0.953554923749	0.0
655.0	0.953441864137	0.0
655.001	0.953333224575	0.0
655.002	0.953226206397	0.0
655.003	0.953115160605	0.0
655.004	0.952989591872	0.0
655.005	0.952833842495	0.0
655.006	0.952631150607	0.0
655.007	0.952371990657	0.0
655.008	0.952061662771	0.0
655.009	0.951720600518	0.0
655.01	0.951375979706	0.0
655.011	0.951050329311	0.0
655.012	0.950754832052	0.0
655.013	0.95049018079	0.0
655.014	0.950251637168	0.0
655.015	0.950033551501	0.0
655.016	0.949831421819	0.0
655.017	0.949642147284	0.0
655.018	0.949463643194	0.0
655.019	0.949294453465	0.0
655.02	0.949133510203	0.0
655.021	0.948979996052	0.0
655.022	0.948833264079	0.0
655.023	0.948692791114	0.0
655.024	0.948558146011	0.0
655.025	0.948428965676	0.0
655.026	0.948304943159	0.0
655.027	0.948185819117	0.0
655.028	0.948071373398	0.0
655.029	0.947961419823	0.0
655.03	0.947855802724	0.0
655.031	0.947754389025	0.0
655.032	0.947657060284	0.0
655.033	0.947563716409	0.0
655.034	0.947474279093	0.0
655.035	0.947388691248	0.0
655.036	0.947306918619	0.0
655.037	0.94722895399	0.0
655.038	0.947154823828	0.0
655.039	0.947084603943	0.0
655.04	0.947018437637	0.0
655.041	0.946956532756	0.0
655.042	0.946899094852	0.0
655.043	0.946846157856	0.0
655.044	0.9467973536	0.0
655.045	0.946751794814	0.0
655.046	0.94670826748	0.0
655.047	0.946665709283	0.0
655.048	0.9466236683	0.0
655.049	0.946582411814	0.0
655.05	0.946542651867	0.0
655.051	0.946505157991	0.0
655.052	0.946470534901	0.0
655.053	0.946439178872	0.0
655.054	0.94641130457	0.0
655.055	0.946387041373	0.0
655.056	0.946366513844	0.0
655.057	0.946349866008	0.0
655.058	0.946337271563	0.0
655.059	0.94632895282	0.0
655.06	0.946325199399	0.0
655.061	0.946326402126	0.0
655.062	0.946333127434	0.0
655.063	0.946346235504	0.0
655.064	0.946366973493	0.0
655.065	0.946396748972	0.0
655.066	0.946436091813	0.0
655.067	0.946483016249	0.0
655.068	0.946532517103	0.0
655.069	0.946578884993	0.0
655.07	0.946619442503	0.0
655.071	0.946656044964	0.0
655.072	0.946693205743	0.0
655.073	0.946735423278	0.0
655.074	0.946786020187	0.0
655.075	0.946847200743	0.0
655.076	0.946919954417	0.0
655.077	0.947003287521	0.0
655.078	0.947093494246	0.0
655.079	0.947184600275	0.0
655.08	0.947270349116	0.0
655.081	0.947346677463	0.0
655.082	0.947413022009	0.0
655.083	0.947471812739	0.0
655.084	0.947526971251	0.0
655.085	0.947582613412	0.0
655.086	0.947642513325	0.0
655.087	0.947710203122	0.0
655.088	0.947789433254	0.0
655.089	0.947884766413	0.0
655.09	0.948001837829	0.0
655.091	0.94814627903	0.0
655.092	0.948320234005	0.0
655.093	0.948517126716	0.0
655.094	0.948718485983	0.0
655.095	0.948897335901	0.0
655.096	0.949028004389	0.0
655.097	0.949095824937	0.0
655.098	0.949099453216	0.0
655.099	0.949045490983	0.0
655.1	0.94894221488	0.0
655.101	0.948798420265	0.0
655.102	0.94862598053	0.0
655.103	0.948440265686	0.0
655.104	0.948256145867	0.0
655.105	0.948083153102	0.0
655.106	0.947923994833	0.0
655.107	0.947776600076	0.0
655.108	0.947637007431	0.0
655.109	0.94750128891	0.0
655.11	0.947366520794	0.0
655.111	0.947231277874	0.0
655.112	0.947095677658	0.0
655.113	0.946960810314	0.0
655.114	0.946827736317	0.0
655.115	0.94669660287	0.0
655.116	0.946566323529	0.0
655.117	0.946434821569	0.0
655.118	0.946299461479	0.0
655.119	0.946157154738	0.0
655.12	0.946003838815	0.0
655.121	0.945833738395	0.0
655.122	0.94563974976	0.0
655.123	0.945416343657	0.0
655.124	0.945164111601	0.0
655.125	0.944892266374	0.0
655.126	0.944615990257	0.0
655.127	0.944349976242	0.0
655.128	0.944103018832	0.0
655.129	0.943877027967	0.0
655.13	0.943669591023	0.0
655.131	0.94347707409	0.0
655.132	0.94329635621	0.0
655.133	0.943125222785	0.0
655.134	0.942962175002	0.0
655.135	0.942806168629	0.0
655.136	0.942656435023	0.0
655.137	0.942512382206	0.0
655.138	0.942373540774	0.0
655.139	0.942239529511	0.0
655.14	0.942110033024	0.0
655.141	0.94198478765	0.0
655.142	0.94186356991	0.0
655.143	0.941746186869	0.0
655.144	0.94163247286	0.0
655.145	0.941522282983	0.0
655.146	0.941415487533	0.0
655.147	0.941311974749	0.0
655.148	0.941211650038	0.0
655.149	0.941114426666	0.0
655.15	0.941020186803	0.0
655.151	0.940928650306	0.0
655.152	0.940839185525	0.0
655.153	0.940750691734	0.0
655.154	0.940661623626	0.0
655.155	0.940570425967	0.0
655.156	0.940476388958	0.0
655.157	0.940380340331	0.0
655.158	0.940284503673	0.0
655.159	0.940191509385	0.0
655.16	0.940103300354	0.0
655.161	0.940020674341	0.0
655.162	0.939943533633	0.0
655.163	0.939871398919	0.0
655.164	0.939803787396	0.0
655.165	0.939740353063	0.0
655.166	0.93968088522	0.0
655.167	0.939625269629	0.0
655.168	0.939573455247	0.0
655.169	0.939525433076	0.0
655.17	0.939481227452	0.0
655.171	0.939440893327	0.0
655.172	0.939404514962	0.0
655.173	0.939372206888	0.0
655.174	0.939344117711	0.0
655.175	0.93932043396	0.0
655.176	0.939301385584	0.0
655.177	0.939287260879	0.0
655.178	0.939278426711	0.0
655.179	0.939275359088	0.0
655.18	0.939278698841	0.0
655.181	0.939289352067	0.0
655.182	0.939308661863	0.0
655.183	0.939338649619	0.0
655.184	0.93938210468	0.0
655.185	0.939441902386	0.0
655.186	0.939518931068	0.0
655.187	0.939609134057	0.0
655.188	0.939702105242	0.0
655.189	0.939783912265	0.0
655.19	0.939843458623	0.0
655.191	0.939877755796	0.0
655.192	0.939892053846	0.0
655.193	0.939895493977	0.0
655.194	0.939896377585	0.0
655.195	0.939899978317	0.0
655.196	0.939908584177	0.0
655.197	0.939922305188	0.0
655.198	0.939939957319	0.0
655.199	0.939960048698	0.0
655.2	0.93998179381	0.0
655.201	0.940005731781	0.0
655.202	0.940033611448	0.0
655.203	0.940067706405	0.0
655.204	0.940110072579	0.0
655.205	0.940162180537	0.0
655.206	0.940225014952	0.0
655.207	0.940299274158	0.0
655.208	0.940384885484	0.0
655.209	0.940479234104	0.0
655.21	0.940574826322	0.0
655.211	0.940658915534	0.0
655.212	0.94071725231	0.0
655.213	0.940740438631	0.0
655.214	0.940728133652	0.0
655.215	0.940687859625	0.0
655.216	0.94062997111	0.0
655.217	0.940563062091	0.0
655.218	0.940492313983	0.0
655.219	0.940420151696	0.0
655.22	0.940347501418	0.0
655.221	0.940274677505	0.0
655.222	0.940201793128	0.0
655.223	0.940128903236	0.0
655.224	0.940056046195	0.0
655.225	0.939983255187	0.0
655.226	0.939910561797	0.0
655.227	0.939837997837	0.0
655.228	0.939765596704	0.0
655.229	0.939693394681	0.0
655.23	0.939621432576	0.0
655.231	0.939549757701	0.0
655.232	0.939478426496	0.0
655.233	0.939407508426	0.0
655.234	0.939337091915	0.0
655.235	0.93926729429	0.0
655.236	0.939198282466	0.0
655.237	0.939130319166	0.0
655.238	0.939063825053	0.0
655.239	0.938999350629	0.0
655.24	0.938937382666	0.0
655.241	0.938878009761	0.0
655.242	0.938820436392	0.0
655.243	0.938762722359	0.0
655.244	0.938702235074	0.0
655.245	0.938636742101	0.0
655.246	0.938565399301	0.0
655.247	0.938488893226	0.0
655.248	0.938408753909	0.0
655.249	0.938326495126	0.0
655.25	0.938243146318	0.0
655.251	0.938159236526	0.0
655.252	0.938074978189	0.0
655.253	0.937990437155	0.0
655.254	0.937905626366	0.0
655.255	0.937820543233	0.0
655.256	0.937735181103	0.0
655.257	0.93764953231	0.0
655.258	0.937563588754	0.0
655.259	0.937477341047	0.0
655.26	0.93739077774	0.0
655.261	0.937303885222	0.0
655.262	0.937216647741	0.0
655.263	0.937129046854	0.0
655.264	0.937041060804	0.0
655.265	0.936952663923	0.0
655.266	0.936863825879	0.0
655.267	0.936774510875	0.0
655.268	0.93668467699	0.0
655.269	0.936594273021	0.0
655.27	0.93650322716	0.0
655.271	0.936411438214	0.0
655.272	0.936318779846	0.0
655.273	0.936225085775	0.0
655.274	0.936130107228	0.0
655.275	0.936033452479	0.0
655.276	0.935934473248	0.0
655.277	0.935832049825	0.0
655.278	0.935724258377	0.0
655.279	0.935607968928	0.0
655.28	0.9354785163	0.0
655.281	0.935329744989	0.0
655.282	0.935154772793	0.0
655.283	0.934947560075	0.0
655.284	0.934704956004	0.0
655.285	0.934428404171	0.0
655.286	0.934124413412	0.0
655.287	0.933803397259	0.0
655.288	0.93347720909	0.0
655.289	0.933156436711	0.0
655.29	0.932848537107	0.0
655.291	0.932557315719	0.0
655.292	0.932283541321	0.0
655.293	0.932026086122	0.0
655.294	0.931783004297	0.0
655.295	0.931552246448	0.0
655.296	0.931332013067	0.0
655.297	0.931120858407	0.0
655.298	0.930917652172	0.0
655.299	0.930721501635	0.0
655.3	0.93053169539	0.0
655.301	0.930347659283	0.0
655.302	0.9301689179	0.0
655.303	0.929995073236	0.0
655.304	0.929825789114	0.0
655.305	0.929660777693	0.0
655.306	0.929499790313	0.0
655.307	0.929342610895	0.0
655.308	0.929189049503	0.0
655.309	0.929038937312	0.0
655.31	0.928892125215	0.0
655.311	0.928748481592	0.0
655.312	0.928607889581	0.0
655.313	0.928470245543	0.0
655.314	0.928335457263	0.0
655.315	0.92820344128	0.0
655.316	0.928074122307	0.0
655.317	0.927947433599	0.0
655.318	0.927823316129	0.0
655.319	0.927701717746	0.0
655.32	0.92758259304	0.0
655.321	0.927465902254	0.0
655.322	0.927351609392	0.0
655.323	0.92723968326	0.0
655.324	0.927130097985	0.0
655.325	0.927022832392	0.0
655.326	0.926917869862	0.0
655.327	0.926815198384	0.0
655.328	0.926714809566	0.0
655.329	0.926616697741	0.0
655.33	0.926520861254	0.0
655.331	0.926427302863	0.0
655.332	0.926336029422	0.0
655.333	0.926247052161	0.0
655.334	0.926160386635	0.0
655.335	0.926076051703	0.0
655.336	0.92599406976	0.0
655.337	0.925914468003	0.0
655.338	0.925837278737	0.0
655.339	0.925762539478	0.0
655.34	0.925690293706	0.0
655.341	0.925620590723	0.0
655.342	0.92555348452	0.0
655.343	0.925489035274	0.0
655.344	0.925427310838	0.0
655.345	0.925368387753	0.0
655.346	0.925312353002	0.0
655.347	0.925259305427	0.0
655.348	0.925209355528	0.0
655.349	0.925162625285	0.0
655.35	0.925119251881	0.0
655.351	0.925079390773	0.0
655.352	0.925043218105	0.0
655.353	0.925010934642	0.0
655.354	0.924982770442	0.0
655.355	0.924958988968	0.0
655.356	0.924939894372	0.0
655.357	0.924925844529	0.0
655.358	0.924917265725	0.0
655.359	0.924914671118	0.0
655.36	0.924918689618	0.0
655.361	0.924930102114	0.0
655.362	0.924949886471	0.0
655.363	0.924979287022	0.0
655.364	0.925019884142	0.0
655.365	0.925073591364	0.0
655.366	0.925142471954	0.0
655.367	0.925228253351	0.0
655.368	0.925331439094	0.0
655.369	0.925450121458	0.0
655.37	0.925578921807	0.0
